data,milho_brl_sc,soja_paranagua_brl_sc,boi_cepea_brl_arroba,frango_congelado_brl_kg,arroz_brl_sc,cafe_arabica_brl_sc,acucar_brl_sc,suino_sp_brl_kg,trigo_pr_brl_t,soja_pr_brl_sc,ovos_bastos_brl_cx
2012-04-12,26.36,59.77,96.46,2.71,26.77,378.94,58.26,02.08,469.88,56.82,
2012-04-13,26.26,59.98,96.35,2.72,26.73,379.92,57.26,2.11,470.83,57.23,
2012-04-16,25.76,59.0,96.22,2.72,26.81,373.24,56.73,2.11,470.66,56.79,
2012-04-17,25.68,59.84,96.09,2.71,27.2,370.05,56.5,2.15,476.23,57.23,
2012-04-18,25.34,60.1,95.25,2.72,27.22,372.66,56.23,2.18,473.85,57.53,
2012-04-19,25.15,60.82,95.21,2.75,27.23,376.98,55.57,2.22,475.68,57.96,
2012-04-20,25.07,60.5,94.13,2.7,27.35,380.78,55.06,2.22,475.39,58.01,
2012-04-23,25.27,62.0,94.17,2.71,27.35,380.05,54.68,2.23,474.89,58.62,
2012-04-24,24.91,61.75,95.32,2.7,27.64,389.2,54.39,2.22,475.2,59.0,
2012-04-25,24.74,62.68,95.13,2.69,27.65,378.73,54.31,2.21,477.28,59.8,
2012-04-26,24.47,62.73,94.72,2.7,27.7,377.2,53.94,2.2,477.51,59.72,
2012-04-27,24.71,63.3,94.02,2.69,27.68,379.61,53.47,2.19,477.61,60.44,
2012-04-30,24.39,63.19,93.91,2.69,27.71,383.41,53.44,2.19,477.32,60.46,
2012-05-01,24.39,63.19,93.91,2.69,27.71,383.41,53.44,2.19,477.32,60.46,
2012-05-02,24.57,62.6,94.2,2.69,27.8,387.85,53.15,2.2,478.27,61.05,
2012-05-03,24.52,63.88,94.42,2.69,27.83,374.43,53.35,2.2,478.26,61.38,
2012-05-04,24.5,63.88,93.86,2.71,27.89,375.21,53.54,2.2,481.37,61.17,
2012-05-07,24.68,63.74,93.66,2.71,27.9,378.93,53.85,2.22,484.58,61.04,
2012-05-08,24.74,63.5,93.5,2.74,28.02,380.45,54.04,2.2,485.41,60.86,
2012-05-09,24.73,63.29,93.46,2.74,27.93,380.83,54.3,2.22,482.82,60.78,
2012-05-10,24.68,63.75,93.27,2.75,28.07,390.53,54.25,2.22,481.41,61.2,
2012-05-11,24.89,62.81,93.29,2.75,28.08,384.95,54.35,2.22,482.61,60.87,
2012-05-14,24.97,62.8,92.66,2.75,28.1,388.76,54.57,2.23,482.51,59.95,
2012-05-15,25.12,63.82,92.88,2.77,28.02,388.3,54.73,2.25,482.6,60.73,
2012-05-16,25.15,63.81,92.75,2.77,28.1,390.01,54.97,2.26,482.57,60.82,
2012-05-17,25.12,64.33,92.58,2.76,28.2,388.07,55.0,2.28,481.92,61.65,
2012-05-18,25.03,65.11,92.93,2.76,28.19,393.56,55.02,2.28,482.15,61.76,
2012-05-21,25.08,65.44,92.61,2.72,28.19,389.37,55.11,2.28,483.22,62.14,
2012-05-22,25.18,65.05,92.75,2.71,28.28,390.62,55.19,2.28,485.35,62.21,
2012-05-23,25.26,64.25,92.6,2.7,28.26,376.73,54.95,2.27,491.09,61.47,
2012-05-24,25.18,64.17,92.6,2.69,28.38,379.17,54.98,2.27,495.77,61.39,
2012-05-25,25.11,64.17,92.9,2.67,28.36,380.18,55.07,2.26,497.35,61.07,
2012-05-28,25.01,64.17,93.06,2.67,28.38,381.25,54.97,2.26,496.68,61.01,
2012-05-29,25.01,62.78,93.08,2.67,28.35,376.05,55.05,2.2,497.14,60.54,
2012-05-30,24.95,63.0,93.01,2.65,28.41,376.59,55.06,2.17,498.5,60.45,
2012-05-31,24.62,63.0,92.86,2.66,28.53,366.37,55.29,2.15,499.58,60.85,
2012-06-01,24.57,62.78,92.28,2.68,28.55,368.07,55.41,2.14,498.77,60.8,
2012-06-04,24.46,63.0,92.91,2.67,28.46,363.28,55.01,2.14,498.81,61.09,
2012-06-05,24.57,63.38,92.59,2.68,28.57,358.4,55.14,2.1,498.9,61.16,
2012-06-06,24.69,63.76,92.5,2.65,28.55,353.26,54.73,02.09,497.88,61.73,
2012-06-07,24.69,63.76,92.5,2.65,28.55,353.26,54.73,02.09,497.88,61.73,
2012-06-08,24.75,66.35,92.5,2.63,28.58,356.08,54.74,02.08,499.72,63.17,
2012-06-11,24.4,67.0,92.6,2.62,28.52,354.31,55.09,02.08,495.41,63.59,
2012-06-12,24.17,67.0,93.12,2.62,28.5,351.24,55.54,02.05,499.98,64.67,
2012-06-13,24.17,67.0,92.86,2.68,28.56,354.12,55.45,02.02,503.54,64.27,
2012-06-14,24.19,67.88,92.73,2.77,28.64,348.43,55.26,02.01,503.77,64.63,
2012-06-15,23.84,66.85,92.63,2.78,28.73,350.31,55.09,2.0,505.12,63.96,
2012-06-18,23.8,67.08,92.85,2.81,28.65,350.37,55.04,1.99,503.91,64.55,
2012-06-19,23.71,68.17,92.77,2.84,28.89,360.12,55.01,02.01,506.6,65.57,
2012-06-20,23.92,68.86,92.69,2.81,28.87,349.51,54.89,02.01,505.62,65.93,
2012-06-21,23.92,69.27,92.48,2.82,28.84,362.85,55.04,2.0,501.01,66.39,
2012-06-22,23.86,70.0,92.48,2.74,28.89,356.14,55.24,1.99,505.06,66.94,
2012-06-25,23.87,71.88,92.83,2.73,28.87,361.71,55.33,1.97,503.02,67.91,
2012-06-26,23.88,71.83,93.1,2.73,28.83,374.42,54.96,1.96,507.04,68.95,
2012-06-27,23.8,72.91,92.96,2.74,28.72,373.63,55.05,1.96,507.65,69.54,
2012-06-28,23.93,73.0,92.82,2.7,28.83,377.17,55.23,1.95,509.54,70.02,
2012-06-29,24.07,73.0,92.69,2.71,28.85,382.73,55.15,1.95,509.71,69.46,
2012-07-02,24.15,71.67,92.39,2.76,28.87,389.27,55.47,1.94,505.58,69.26,
2012-07-03,24.34,71.67,92.97,2.75,28.94,399.63,55.11,1.92,510.35,69.42,
2012-07-04,24.64,71.67,92.57,2.76,28.94,399.96,54.88,1.91,508.65,69.57,
2012-07-05,24.52,71.67,92.77,2.74,29.05,403.02,54.49,1.9,510.52,70.49,
2012-07-06,24.51,71.67,92.88,2.75,29.02,396.91,54.35,1.9,511.92,71.47,
2012-07-09,24.51,71.67,92.88,2.75,29.03,407.44,54.35,1.9,501.28,71.82,
2012-07-10,25.59,78.27,92.07,2.75,29.1,407.67,54.44,1.9,506.11,74.34,
2012-07-11,25.4,79.0,91.22,2.78,29.16,416.57,54.87,1.9,505.81,74.87,
2012-07-12,27.33,79.0,92.35,2.81,29.19,412.26,54.79,1.9,509.86,75.01,
2012-07-13,29.1,79.0,91.5,2.81,29.26,418.98,55.32,1.9,509.89,75.47,
2012-07-16,28.75,81.0,91.72,2.8,29.27,413.38,56.22,1.91,512.05,76.75,
2012-07-17,30.18,81.0,90.93,2.79,29.16,412.81,56.84,1.99,511.97,78.08,
2012-07-18,29.8,82.6,90.4,2.78,29.25,409.63,57.11,02.02,512.41,78.72,
2012-07-19,30.32,82.6,90.4,2.8,29.42,421.42,57.76,02.06,514.63,79.86,
2012-07-20,31.18,84.15,89.69,2.8,29.4,418.99,58.52,2.1,517.95,80.49,
2012-07-23,31.96,84.15,89.45,2.8,29.43,418.21,59.22,2.17,518.36,80.56,
2012-07-24,32.7,84.15,89.49,2.81,29.93,401.88,59.27,2.29,522.95,79.13,
2012-07-25,32.96,84.15,89.89,2.86,29.98,407.26,59.38,2.34,527.1,79.91,
2012-07-26,32.84,84.03,89.8,2.87,30.18,404.22,59.4,2.4,532.0,80.29,
2012-07-27,32.81,84.03,89.9,2.88,30.27,402.65,59.45,2.51,538.41,80.56,
2012-07-30,32.87,84.34,89.83,2.88,30.25,411.08,59.74,2.51,534.06,81.16,
2012-07-31,33.18,84.34,89.84,2.88,30.65,403.97,59.61,2.58,529.9,81.78,
2012-08-01,33.44,84.34,89.2,2.91,30.65,402.68,59.35,2.69,533.37,81.59,
2012-08-02,33.5,83.34,88.71,2.9,30.76,398.31,59.15,2.81,535.65,81.21,
2012-08-03,33.58,83.0,89.26,2.9,30.73,403.74,59.02,2.96,539.67,81.03,
2012-08-06,33.42,83.0,89.27,2.98,30.81,402.18,58.68,03.05,544.24,80.46,
2012-08-07,33.49,83.0,90.03,03.02,31.34,396.85,58.31,3.12,547.9,80.14,
2012-08-08,33.62,83.0,90.04,03.09,31.28,392.72,58.12,3.2,550.22,79.86,
2012-08-09,33.44,83.0,89.34,3.19,31.65,385.18,58.18,3.34,552.21,81.02,
2012-08-10,33.35,84.0,89.28,3.2,31.88,374.3,57.91,3.34,552.76,81.69,
2012-08-13,33.61,84.0,89.21,3.21,31.92,377.3,57.92,3.34,561.47,81.07,
2012-08-14,33.6,84.0,89.32,3.27,32.79,376.27,57.54,3.35,564.78,80.84,
2012-08-15,33.19,84.0,89.66,3.38,32.92,368.3,56.16,3.34,571.39,80.9,
2012-08-16,33.09,84.0,89.67,3.39,33.02,362.79,55.42,3.34,569.2,80.75,
2012-08-17,33.1,84.0,89.98,3.36,33.21,363.71,55.13,3.34,582.91,81.05,
2012-08-20,32.92,83.63,89.98,3.36,33.19,368.05,55.24,3.35,585.71,81.32,
2012-08-21,32.97,83.91,90.44,3.35,34.2,369.1,54.66,3.24,581.93,81.88,
2012-08-22,32.75,85.12,90.84,3.31,34.37,365.54,54.46,3.19,582.65,82.3,
2012-08-23,33.03,87.71,91.12,3.32,34.52,363.29,54.08,3.16,584.93,82.75,
2012-08-24,33.1,89.9,91.61,3.31,34.94,366.57,53.66,3.14,586.11,83.32,
2012-08-27,33.18,89.86,92.16,3.34,34.93,370.08,53.42,3.14,585.4,83.86,
2012-08-28,32.96,89.85,92.2,3.35,35.01,373.89,53.58,03.05,587.11,83.89,
2012-08-29,33.13,90.04,92.66,3.31,35.11,376.05,53.45,2.81,586.9,84.9,
2012-08-30,33.14,90.32,92.77,3.3,35.45,369.52,53.05,2.79,591.36,85.02,
2012-08-31,33.03,91.21,94.33,3.26,35.5,378.57,53.34,2.77,597.06,85.32,
2012-09-03,33.04,91.2,94.93,3.25,35.49,375.58,53.37,2.77,599.36,85.11,
2012-09-04,32.92,91.2,94.96,3.3,36.15,377.45,52.48,2.7,601.33,85.93,
2012-09-05,32.91,92.0,95.34,3.26,36.29,367.11,51.95,2.69,597.72,86.14,
2012-09-06,32.96,92.0,96.52,3.29,36.54,366.12,51.58,2.7,613.01,85.96,
2012-09-07,32.96,92.0,96.52,3.29,36.54,366.12,51.58,2.7,613.01,85.96,
2012-09-10,32.93,90.5,96.18,3.35,36.68,388.79,50.92,2.66,614.26,85.74,
2012-09-11,33.36,90.5,96.68,3.35,37.41,391.95,50.47,2.66,613.59,84.98,
2012-09-12,32.95,90.1,96.64,3.39,37.56,389.78,50.67,2.72,622.26,85.31,
2012-09-13,32.57,90.02,97.09,3.4,37.98,398.84,50.56,2.73,623.56,85.06,
2012-09-14,32.29,90.0,97.13,3.39,38.09,400.2,49.81,2.73,625.22,84.77,
2012-09-17,32.34,90.0,96.6,3.38,38.13,393.68,49.47,2.73,627.78,84.48,
2012-09-18,32.22,90.0,96.24,3.38,38.55,386.85,49.72,2.75,627.91,83.4,
2012-09-19,32.1,90.0,96.03,3.39,38.65,391.88,49.86,2.76,626.49,83.12,
2012-09-20,32.06,90.0,95.53,3.38,38.65,383.39,49.69,2.81,623.05,83.33,
2012-09-21,31.81,90.0,95.84,3.34,38.82,391.38,48.77,2.81,622.42,82.44,
2012-09-24,31.63,79.2,96.3,3.33,38.82,376.95,48.09,2.81,627.32,79.82,
2012-09-25,31.31,75.73,96.09,3.32,38.98,389.62,47.78,2.87,618.48,77.99,
2012-09-26,31.1,75.73,96.03,3.3,39.25,382.49,47.61,2.88,616.35,77.45,
2012-09-27,30.95,75.73,96.05,3.3,39.34,393.64,47.12,2.9,615.25,77.48,
2012-09-28,30.9,75.73,95.99,3.28,39.36,386.85,47.28,2.91,612.13,76.88,
2012-10-01,31.03,75.73,95.96,3.25,39.37,396.5,46.99,2.91,620.64,75.96,
2012-10-02,30.8,75.73,95.97,3.27,39.39,403.02,47.04,2.97,626.95,74.7,
2012-10-03,30.54,75.73,96.07,3.27,39.32,394.68,47.41,03.06,628.23,73.68,
2012-10-04,30.82,75.73,95.73,3.36,39.27,382.93,47.84,03.07,621.45,73.43,
2012-10-05,30.78,75.73,95.66,3.35,39.3,379.04,48.95,3.13,628.08,73.9,
2012-10-08,30.71,75.73,95.41,3.34,39.36,375.31,49.74,3.14,625.74,73.49,
2012-10-09,30.7,75.73,95.17,3.34,39.2,377.79,49.79,3.24,624.31,73.69,
2012-10-10,31.01,75.73,95.48,3.33,39.12,372.34,50.07,3.29,619.71,73.98,
2012-10-11,31.06,75.73,94.58,3.34,39.03,370.04,50.88,3.29,612.45,74.02,
2012-10-12,31.06,75.73,94.58,3.34,39.03,370.04,50.88,3.29,612.45,74.02,
2012-10-15,31.22,75.73,95.28,3.37,38.92,369.68,51.53,3.29,625.04,73.23,
2012-10-16,30.83,75.73,95.26,3.37,38.62,376.28,51.9,3.29,616.5,73.2,
2012-10-17,31.1,75.73,95.16,3.34,38.66,372.28,52.32,3.29,616.94,73.37,
2012-10-18,31.26,75.73,95.03,3.34,38.73,361.51,52.26,3.28,616.84,73.88,
2012-10-19,31.22,75.73,95.28,3.33,38.77,372.55,52.36,3.29,620.64,74.23,
2012-10-22,31.32,75.73,95.28,3.32,38.79,372.58,52.33,3.29,622.39,74.46,
2012-10-23,31.55,75.73,95.25,3.32,38.61,370.2,51.84,3.28,617.56,74.26,
2012-10-24,31.92,75.73,96.17,3.37,38.59,367.55,52.36,3.26,622.92,75.13,
2012-10-25,32.12,75.73,96.42,3.38,38.72,369.11,52.18,3.25,624.23,75.77,
2012-10-26,32.31,75.73,96.27,3.37,38.73,364.53,51.51,3.25,622.43,76.11,
2012-10-29,32.32,75.73,96.37,3.35,38.75,370.65,51.03,3.25,627.41,75.62,
2012-10-30,32.55,75.73,96.67,3.32,38.83,364.58,51.18,3.25,625.03,75.43,
2012-10-31,32.59,75.73,97.21,3.32,38.81,366.33,51.12,3.25,624.29,75.46,
2012-11-01,33.05,75.73,97.28,3.32,38.88,363.81,50.82,3.24,638.01,75.91,
2012-11-02,33.05,75.73,97.28,3.32,38.88,363.81,50.82,3.24,638.01,75.91,
2012-11-05,33.08,75.73,97.02,3.3,38.91,361.62,50.3,3.24,640.23,75.71,
2012-11-06,33.32,75.73,97.42,3.31,38.67,359.62,50.41,3.23,641.37,75.68,
2012-11-07,33.39,75.73,97.61,3.32,38.69,359.56,50.37,3.24,635.16,75.72,
2012-11-08,33.53,75.73,97.79,3.32,38.61,360.31,49.73,3.24,633.73,75.61,
2012-11-09,33.58,75.73,97.89,3.33,38.61,358.19,49.66,3.25,633.79,75.74,
2012-11-12,33.61,75.73,98.08,3.33,38.63,364.84,49.73,3.25,637.3,74.48,
2012-11-13,33.89,75.73,98.11,3.31,38.7,357.46,49.9,3.26,638.58,73.86,
2012-11-14,34.05,75.73,98.21,3.35,38.68,353.91,50.25,3.28,641.41,73.85,
2012-11-15,34.05,75.73,98.21,3.35,38.68,353.91,50.25,3.28,641.41,73.85,
2012-11-16,33.97,75.73,97.8,3.39,38.49,352.9,50.6,3.29,640.55,73.82,
2012-11-19,34.1,75.73,98.2,3.4,38.49,354.19,50.75,3.29,640.76,74.08,
2012-11-20,34.09,75.73,98.22,3.44,38.32,354.6,50.86,3.33,640.63,74.0,
2012-11-21,34.17,75.73,97.27,3.47,38.28,354.15,50.65,3.37,641.41,73.99,
2012-11-22,34.21,75.73,97.28,3.61,38.26,354.23,50.43,3.4,653.65,74.07,
2012-11-23,34.26,75.73,97.42,3.63,38.1,351.99,50.46,3.4,659.31,74.24,
2012-11-26,34.42,75.73,97.16,3.65,38.12,346.6,50.36,3.4,666.88,73.96,
2012-11-27,34.55,75.73,97.12,3.64,37.38,348.39,50.02,3.48,666.8,74.27,
2012-11-28,35.42,75.73,96.89,3.72,37.35,350.51,49.83,3.54,667.16,74.22,
2012-11-29,35.43,75.73,96.89,3.72,37.57,351.02,49.46,3.57,673.52,74.47,
2012-11-30,35.67,75.73,96.42,3.71,37.56,346.73,49.45,3.59,672.36,74.22,
2012-12-03,35.87,75.73,96.51,3.71,37.59,347.23,49.49,3.58,677.6,74.34,
